Airline ID,Operator,ICAO,Country,Active,Date,Location,Type,Aboard,Fatalities
1,Private,,,Y,1970-10-04,"Mahaffey, Pennsylvania",Aero Commander 500-B,2.0,2.0
1,Private,,,Y,1971-05-28,"Roanoke, Virginia",Aero Commander 680E,6.0,6.0
1,Private,,,Y,1972-09-24,"Sacramento, California",F-86 Sabrejet,1.0,0.0
1,Private,,,Y,1972-10-16,Off the Alaska coast,Cessna 310C,4.0,4.0
1,Private,,,Y,1973-08-15,"Don Don, Haiti",Norman BN-2A-6,10.0,10.0
1,Private,,,Y,1975-11-29,"Hertfordshire, England",Piper PA-23-250 Aztec,6.0,6.0
1,Private,,,Y,1977-03-04,"Tezzeron Lake, British Columbia, Canada",Pipper PA-23-250 Aztec,5.0,5.0
1,Private,,,Y,1979-08-02,"Canton, Ohio",Cessna  501 Citation,3.0,1.0
1,Private,,,Y,1982-03-19,"Leesburg, Florida",Beechcraft Bonanza F35,3.0,3.0
1,Private,,,Y,1985-12-31,"De Kalb, Texas",Douglas DC-3,9.0,7.0
1,Private,,,Y,1989-08-13,"Janice, Mississippi",Cessna 177RG,2.0,2.0
1,Private,,,Y,1991-04-04,"Marion, Pennsylvania",Piper Aerostar 601 / Bell 412SP,5.0,5.0
1,Private,,,Y,1993-04-01,"Blountville, Tennesee",Fairchild SA227-TT,4.0,4.0
1,Private,,,Y,1993-04-19,"Zwingle, Iowa",Mitsubishi MU-2B-60,8.0,8.0
1,Private,,,Y,1993-07-12,"Talladega, Alabama","Helicopter, Hughes 369HS",2.0,1.0
1,Private,,,Y,1996-04-11,"Cheyenne, Wyoming",Cessna 177B,3.0,3.0
1,Private,,,Y,1997-08-10,"100 miles SW of Kuujjuaq, Quebec, Canada",Cessna 180K,2.0,2.0
1,Private,,,Y,1997-10-12,"Monterey Bay, near PacifiGrove, California",Rutan Long EZ (experimental aircraft),1.0,1.0
1,Private,,,Y,1998-11-21,"Edgewater, Maryland",Burgess RV-6 experimental,1.0,1.0
1,Private,,,Y,1999-07-16,"Off Martha's Vineyard, Massachusetts",Piper PA-32-R301 Saratoga II HP,3.0,3.0
1,Private,,,Y,1999-07-31,"Marine City, Michigan",Beech King Air 65-A90,10.0,10.0
1,Private,,,Y,2000-10-16,"Hillsboro, Missouri",Cessna 335,3.0,3.0
1,Private,,,Y,2002-04-24,"Near Olancho, Honduras",Cessna 206G,6.0,6.0
1,Private,,,Y,2002-04-28,"Near Abakan, Russia",Mi-8 helicopter,20.0,8.0
1,Private,,,Y,2002-07-04,"San Dimas, California",Cessna 310,2.0,2.0
22,Aloha Airlines,AAH,United States,Y,1988-04-28,"Maui, Hawaii",Boeing B-737-297,95.0,1.0
24,American Airlines,AAL,United States,Y,1976-04-27,"St. Thomas, Virgin Islands",Boeing B-727-95,88.0,37.0
24,American Airlines,AAL,United States,Y,1979-05-25,"Chicago O'Hare, Illinois",McDonnell Douglas DC-10-10,271.0,271.0
24,American Airlines,AAL,United States,Y,1979-11-15,"Near Chicago, Illinois",Boeing B-727,78.0,0.0
24,American Airlines,AAL,United States,Y,1985-04-16,"Las Cruces, New Mexico",Boeing B-727-227,89.0,0.0
24,American Airlines,AAL,United States,Y,1995-12-20,"Near Buga, Valle del Cauca, Colombia",Boeing B-757-223,164.0,160.0
24,American Airlines,AAL,United States,Y,1999-06-01,"Little Rock, Arkansas",McDonnell Douglas MD-82,145.0,11.0
24,American Airlines,AAL,United States,Y,2000-11-20,"Miami, Florida",Airbus A300-600R,114.0,1.0
24,American Airlines,AAL,United States,Y,2001-09-11,"Arlington, Virginia.",Boeing B-757-223,64.0,64.0
24,American Airlines,AAL,United States,Y,2001-09-11,"New York City, New York",Boeing 767-223ER,92.0,92.0
24,American Airlines,AAL,United States,Y,2001-11-12,"Belle Harbor, Queens, New York",Airbus A-300-605R,260.0,260.0
28,Asiana Airlines,AAR,Republic of Korea,Y,1993-07-26,"Haenam, South Korea",Boeing B-737-5L9,110.0,68.0
49,Airborne Express,ABX,United States,N,1990-01-29,"Burlington, Vermont",Cessna 208B Caravan I,2.0,2.0
49,Airborne Express,ABX,United States,N,1996-12-22,"Narrows, Virginia",McDonnell Douglas DC-8-63F,6.0,6.0
76,ADC Airlines,ADK,Nigeria,N,1997-07-29,"Calabar , Nigeria",BAC One-Eleven 203AE,55.0,1.0
76,ADC Airlines,ADK,Nigeria,N,2006-10-29,"Near Abuja, Nigeria",Boeing 737-2B7,105.0,96.0
83,Adria Airways,ADR,Slovenia,Y,1975-10-30,"Near Prague, Czechoslovakia",McDonnell Douglas DC-9-32,120.0,75.0
99,Air Express,AEJ,Tanzania,N,1975-05-10,"Off Cape Paterson, Australia",Bristol 170 Freighter 21E,2.0,2.0
99,Air Express,AEJ,Tanzania,N,1989-11-14,"Bardufoss, Norway",Cessna 551 Citation II,4.0,4.0
108,Air Express,AEQ,Sweden,N,1975-05-10,"Off Cape Paterson, Australia",Bristol 170 Freighter 21E,2.0,2.0
108,Air Express,AEQ,Sweden,N,1989-11-14,"Bardufoss, Norway",Cessna 551 Citation II,4.0,4.0
570,Air Express,AXD,Sudan,N,1975-05-10,"Off Cape Paterson, Australia",Bristol 170 Freighter 21E,2.0,2.0
570,Air Express,AXD,Sudan,N,1989-11-14,"Bardufoss, Norway",Cessna 551 Citation II,4.0,4.0
110,ACES Colombia,AES,Colombia,Y,1981-12-18,"Near Covenas, Colombia",de Havilland Canada DHC-6 Twin Otter 300,13.0,13.0
110,ACES Colombia,AES,Colombia,Y,1986-04-27,"Near Saravena, Colombia",de Havilland Canada DHC-6 Twin Otter 300,13.0,13.0
110,ACES Colombia,AES,Colombia,Y,1996-11-30,"Medellin, Colombia",de Havilland Canada DHC-6 Twin Otter 300,15.0,14.0
117,Aerial Transit Company,AEZ,United States,N,1990-05-05,"Guatamala City , Guatemala",Douglas DC-6BF,3.0,3.0
120,Alliance Airlines,UTY,Australia,Y,1998-07-30,"Kochi, India",Dornier 228-201,6.0,6.0
124,Airfast Indonesia,AFE,Indonesia,N,1981-04-28,"Pekanbaru, Indonesia",Douglas C-47A-5-DK,17.0,15.0
124,Airfast Indonesia,AFE,Indonesia,N,1984-08-15,"Near Wamena, Indonesia",Douglas C-47A,3.0,2.0
125,Ariana Afghan Airlines,AFG,Afghanistan,Y,1985-09-04,"Near Kandahar, Afghanistan",Antonov AN-26,52.0,52.0
125,Ariana Afghan Airlines,AFG,Afghanistan,Y,1989-06-18,"Zabol, Iran",Antonov AN-26,39.0,6.0
125,Ariana Afghan Airlines,AFG,Afghanistan,Y,1995-09-11,"Jalalabad, Afghanistan",Antonov AN-26B,51.0,3.0
125,Ariana Afghan Airlines,AFG,Afghanistan,Y,1997-10-29,"Jalal-Abad, Afghanistan",Yakovlev YAK-40,26.0,2.0
125,Ariana Afghan Airlines,AFG,Afghanistan,Y,1998-01-13,"Tor Kach, Pakistan",Antonov AN-12BP,51.0,51.0
125,Ariana Afghan Airlines,AFG,Afghanistan,Y,1998-03-19,"Near Charasyab, Afghanistan",Boeing B-727-228,45.0,45.0
130,Aeroflot,AFL,Russia,Y,1973-05-11,"Near Semipalatinsk, USSR",Ilyushin IL-18B,61.0,61.0
130,Aeroflot,AFL,Russia,Y,1975-11-17,"Near Sukhumi, Georgia, USSR",Antonov AN-24,38.0,38.0
130,Aeroflot,AFL,Russia,Y,1970-01-28,"Near Batagai, Russia",Antonov AN-24,34.0,34.0
130,Aeroflot,AFL,Russia,Y,1970-01-29,"Near Murmansk, Russia",Tupolev TU-124,11.0,11.0
130,Aeroflot,AFL,Russia,Y,1970-02-06,"Near Samarkand, USSR",Ilyushin IL-18V,92.0,92.0
130,Aeroflot,AFL,Russia,Y,1970-04-01,"Novosibirsk, Russia",Antonov AN-24V,45.0,45.0
130,Aeroflot,AFL,Russia,Y,1970-05-15,"Kishiniev, Moldavia, USSR",Antonov AN-10,11.0,11.0
130,Aeroflot,AFL,Russia,Y,1970-09-02,"Near Dnepropetrovsk, Ukraine, USSR",Tupolev TU-124,37.0,37.0
130,Aeroflot,AFL,Russia,Y,1970-09-03,"Near Leningrad, USSR",Yakovlev YAK-40,22.0,22.0
130,Aeroflot,AFL,Russia,Y,1970-10-01,"Mys-Kammenyj, Russia",Antonov An-12B,8.0,8.0
130,Aeroflot,AFL,Russia,Y,1970-12-19,"Panarah, Pakistan",Antonov AN-22,25.0,25.0
130,Aeroflot,AFL,Russia,Y,1970-12-31,"Leningrad, Russia",Ilyushin IL-18B,93.0,93.0
130,Aeroflot,AFL,Russia,Y,1971-01-22,"Surgut, USSR",Antonov AN-12,13.0,13.0
130,Aeroflot,AFL,Russia,Y,1971-01-31,"Voroshilovgrad, Russia",Antonov AN-10,7.0,7.0
130,Aeroflot,AFL,Russia,Y,1971-03-31,"Vorochilovgrad, Ukraine",Antonov An-10,64.0,64.0
130,Aeroflot,AFL,Russia,Y,1971-07-25,"Near Irkutsk, Russia",Tupolev TU-104B,126.0,97.0
130,Aeroflot,AFL,Russia,Y,1971-08-07,"Irkutsk, USSR",Tupolev TU-104,100.0,100.0
130,Aeroflot,AFL,Russia,Y,1971-10-13,"Moscow, Russia",Tupolev TU-104B,20.0,20.0
130,Aeroflot,AFL,Russia,Y,1971-11-12,"Vinnitsa, Russia",Antonov AN-24,47.0,47.0
130,Aeroflot,AFL,Russia,Y,1971-12-01,"Saratov, Russia",Antonov AN-24,57.0,57.0
130,Aeroflot,AFL,Russia,Y,1972-05-04,"Bratsk, USSR",Yakovlev YAK-40,18.0,18.0
130,Aeroflot,AFL,Russia,Y,1972-06-18,"Near Kharkov, Ukraine, USSR",Antonov AN-10A,122.0,122.0
130,Aeroflot,AFL,Russia,Y,1972-08-31,"Near Magnitogorsk, Russia",Ilyushin IL-18,101.0,101.0
130,Aeroflot,AFL,Russia,Y,1972-10-02,"Near Adler, Russia",Ilyushin IL-18B,109.0,109.0
130,Aeroflot,AFL,Russia,Y,1972-10-13,"Near Krasnaya Polyana, USSR",Ilyushin IL-62,174.0,174.0
130,Aeroflot,AFL,Russia,Y,1973-01-22,"Perm, Russia",Antonov An-24B,44.0,44.0
130,Aeroflot,AFL,Russia,Y,1973-02-19,"Prague, Czechoslovakia",Tupolev TU-154,100.0,66.0
130,Aeroflot,AFL,Russia,Y,1973-02-24,"Near Leningrad, Russia",Ilyushin IL-18,79.0,79.0
130,Aeroflot,AFL,Russia,Y,1973-02-28,"Semipalatinsk, Kazakhstan",Yakovlev YAK-40,32.0,32.0
130,Aeroflot,AFL,Russia,Y,1973-05-18,"Chita, Siberia, Russia",Tupolev TU-104A,100.0,100.0
130,Aeroflot,AFL,Russia,Y,1973-06-03,"Goussainville, France",Tupolev TU-144,6.0,6.0
130,Aeroflot,AFL,Russia,Y,1973-06-30,"Amman, Jordan",Tupolev TU-134A,84.0,5.0
130,Aeroflot,AFL,Russia,Y,1973-10-13,"Near  Domodedovo, Russia",Tupolev TU-104B,119.0,119.0
130,Aeroflot,AFL,Russia,Y,1973-08-18,"Baku, Azerbaijan, USSR",Antonov AN-24V,64.0,56.0
130,Aeroflot,AFL,Russia,Y,1973-09-30,"Near Sverdlovsk, Russia",Tupolev TU-104B,108.0,108.0
130,Aeroflot,AFL,Russia,Y,1973-10-02,"Magadan, Russia",Antonov AN-12V,10.0,10.0
130,Aeroflot,AFL,Russia,Y,1973-12-07,"Moscow, Russia",Tupolev TU-104B,72.0,13.0
130,Aeroflot,AFL,Russia,Y,1973-12-16,"Near Vilnius, Lithuania",Tupolev TU-124,51.0,51.0
130,Aeroflot,AFL,Russia,Y,1973-12-23,"Lvov, Ukraine, USSR",Tupolev TU-124,17.0,17.0
130,Aeroflot,AFL,Russia,Y,1974-01-06,"Mukachevo, Russia",Antonov AN-24V,24.0,24.0
130,Aeroflot,AFL,Russia,Y,1974-01-25,"Rostov, Russia",Antonov An-24B,4.0,4.0
130,Aeroflot,AFL,Russia,Y,1974-04-24,"Tashkent, Uzbekistan",Ilyushin IL-18E,115.0,1.0
130,Aeroflot,AFL,Russia,Y,1974-04-27,"Near Leningrad, Russia",Ilyushin IL-18B,118.0,118.0
130,Aeroflot,AFL,Russia,Y,1974-05-23,"Kiev, Ukraine, USSR",Yakovlev YAK-40,29.0,29.0
130,Aeroflot,AFL,Russia,Y,1974-12-14,"Bukhara, Uzbekistan",Yakovlev 40,7.0,7.0
130,Aeroflot,AFL,Russia,Y,1975-01-03,"Moscow, Russia",Tupolev TU-124,61.0,61.0
130,Aeroflot,AFL,Russia,Y,1975-01-16,"Sam Neva, Laos",Antonov AN-12,16.0,16.0
130,Aeroflot,AFL,Russia,Y,1975-07-15,"Near Batumi, Georgia, USSR",Yakovlev YAK-40,41.0,41.0
130,Aeroflot,AFL,Russia,Y,1975-08-15,"Krasnovodsk, USSR",Yakovlev YAK-40,28.0,28.0
130,Aeroflot,AFL,Russia,Y,1975-11-20,"Kharkov, Ukraine, USSR",Antonov AN-24,19.0,19.0
130,Aeroflot,AFL,Russia,Y,1975-11-22,Near Novgorod (Russia,Yakovlev 40,6.0,6.0
130,Aeroflot,AFL,Russia,Y,1976-01-03,"Moscow, Russia",Tupolev TU-124,61.0,61.0
130,Aeroflot,AFL,Russia,Y,1976-01-30,"Frunze, Kyrgyzstan",Ilyushin IL-18V,6.0,6.0
130,Aeroflot,AFL,Russia,Y,1976-02-09,"Irkutsk, Russia",Tupolev TU-104A,24.0,24.0
130,Aeroflot,AFL,Russia,Y,1976-03-06,"Near Voronezh, Russia",Ilyushin IL-18D,120.0,120.0
130,Aeroflot,AFL,Russia,Y,1976-05-15,"Chernigov, Ukraine, USSR",Antonov AN-24,52.0,52.0
130,Aeroflot,AFL,Russia,Y,1976-06-01,"Nacias Nguema, Equatorial Guinea",Tupolev TU-154A,46.0,46.0
130,Aeroflot,AFL,Russia,Y,1976-11-28,"Moscow, Russia",Tupolev TU-104B,72.0,72.0
130,Aeroflot,AFL,Russia,Y,1976-12-17,"Kiev, USSR",Antonov AN-24RV,55.0,48.0
130,Aeroflot,AFL,Russia,Y,1977-01-13,"Near Alma Ata,  Kazakastan, USSR",Tupolev TU-104A,96.0,96.0
130,Aeroflot,AFL,Russia,Y,1977-02-15,"Mineralnye Vody, Russia",Ilyushin IL-18V,77.0,77.0
130,Aeroflot,AFL,Russia,Y,1977-03-30,"Near Zhadanof, Russia",Yakovlev YAK-40,27.0,8.0
130,Aeroflot,AFL,Russia,Y,1977-05-27,"Havana, Cuba",Ilyushin IL-62M,70.0,68.0
130,Aeroflot,AFL,Russia,Y,1977-07-08,"Off Kirovograd, Ukraine",Antonov AN-24,7.0,6.0
130,Aeroflot,AFL,Russia,Y,1977-12-09,"Tarko-Saley, USSR",Antonov AN-24,23.0,17.0
130,Aeroflot,AFL,Russia,Y,1978-05-19,"Pochinok, Russia",Tupolev TU-154B,134.0,4.0
130,Aeroflot,AFL,Russia,Y,1978-10-07,"Sverdlovsk, Russia",Yakovlev YAK-40,38.0,38.0
130,Aeroflot,AFL,Russia,Y,1978-10-23,"Gulf of Sivash, USSR",Antonov AN-24B,26.0,26.0
130,Aeroflot,AFL,Russia,Y,1979-01-15,"Minsk, Russia",Antonov AN-24N,13.0,13.0
130,Aeroflot,AFL,Russia,Y,1979-01-18,"Near Belgorod, Russia",Let 410M,3.0,3.0
130,Aeroflot,AFL,Russia,Y,1979-03-17,"Near Moscow, Russia",Tupolev TU-104B,106.0,86.0
130,Aeroflot,AFL,Russia,Y,1979-03-20,"Chardzhow, Russia",Yakovlev YAK-40,29.0,29.0
130,Aeroflot,AFL,Russia,Y,1979-03-22,"Liepaya, Latvia",Tupolev 134A,5.0,4.0
130,Aeroflot,AFL,Russia,Y,1979-04-25,"Baykity, Russia",Antonov AN-26,4.0,4.0
130,Aeroflot,AFL,Russia,Y,1979-08-03,"Leningrad, USSR",LET 410M turbojet,14.0,14.0
130,Aeroflot,AFL,Russia,Y,1979-08-23,"Near Enisseysk, USSR",Antonov AN-12,16.0,11.0
130,Aeroflot,AFL,Russia,Y,1979-08-29,"Near Kirsanov, Russia",Tupolev TU-124,63.0,63.0
130,Aeroflot,AFL,Russia,Y,1979-09-03,"Andema, Russia",Antonov AN-24,43.0,40.0
130,Aeroflot,AFL,Russia,Y,1979-11-16,"Vologda, Russia",Yakovlev YAK-40,5.0,3.0
130,Aeroflot,AFL,Russia,Y,1979-12-09,"Cherskiy, Russia",Antonov AN-26,7.0,7.0
130,Aeroflot,AFL,Russia,Y,1980-06-12,"Near Dushanbe, Russia",Yakovlev YAK-40,29.0,29.0
130,Aeroflot,AFL,Russia,Y,1980-07-07,"Nar Alma-Ata, Kasakastan, USSR",Tupolev TU-154B,166.0,166.0
130,Aeroflot,AFL,Russia,Y,1981-06-13,"Ust-Barguzin, Russia",Ilyushin Il-14,52.0,52.0
130,Aeroflot,AFL,Russia,Y,1981-08-29,"Zeya, Russia",Yakovlev YAK-40,34.0,3.0
130,Aeroflot,AFL,Russia,Y,1981-11-16,"Norilsk, Russia",Tupolev TU-154B-2,167.0,99.0
130,Aeroflot,AFL,Russia,Y,1982-01-07,"Near Gelendzhik, USSR",LET  410M Turbojet,18.0,18.0
130,Aeroflot,AFL,Russia,Y,1982-06-28,"Southern Belarus, USSR",Yakovlev YAK-42,132.0,132.0
130,Aeroflot,AFL,Russia,Y,1982-07-06,"Near Moscow, Russia",Ilyushin IL-62M,90.0,90.0
130,Aeroflot,AFL,Russia,Y,1982-09-29,"Luxembourg, Luxembourg",Ilyushin IL-62M,77.0,7.0
130,Aeroflot,AFL,Russia,Y,1982-12-23,"Rostov-on-Don, Russia",Antonov AN-26,16.0,16.0
130,Aeroflot,AFL,Russia,Y,1983-04-19,"Leninakan, Russia",Yakovlev YAK-40,21.0,21.0
130,Aeroflot,AFL,Russia,Y,1983-08-30,"Near Alma-Ata, Kazakastan, USSR",Tupolev TU-134A,90.0,90.0
130,Aeroflot,AFL,Russia,Y,1987-01-16,"Tashkent, Uzbekistan",Yakovlev YAK-40,9.0,9.0
130,Aeroflot,AFL,Russia,Y,1983-12-24,"Leshukonskoye, Russia",Antonov AN-24,49.0,44.0
130,Aeroflot,AFL,Russia,Y,1984-01-28,"Izhevsk, Russia",Antonov An-24RV,47.0,4.0
130,Aeroflot,AFL,Russia,Y,1984-08-05,"Nawabshah, Pakistan",Antonov AN-12BP,24.0,24.0
130,Aeroflot,AFL,Russia,Y,1984-10-11,"Near Omsk, Russia",Tupolev TU-154B,179.0,174.0
130,Aeroflot,AFL,Russia,Y,1984-12-04,"Near Kostroma, USSR",LET 410 M,10.0,10.0
130,Aeroflot,AFL,Russia,Y,1984-12-23,"Near Kranoyarsk, Russia",Tupolev TU-154B-2,110.0,110.0
130,Aeroflot,AFL,Russia,Y,1985-02-01,"Minsk, Belarus, USSR",Tupolev TU-134A,80.0,58.0
130,Aeroflot,AFL,Russia,Y,1985-07-10,"Near Uchuduk, Uzbekistan, USSR",Tupolev TU-154B-2,200.0,200.0
130,Aeroflot,AFL,Russia,Y,1985-10-11,"Near Kutayissi, USSR",Yakovlev YAK-40,14.0,14.0
130,Aeroflot,AFL,Russia,Y,1986-03-02,"Near Bugulma, Russia",Antonov AN-24B,38.0,38.0
130,Aeroflot,AFL,Russia,Y,1986-05-17,"Hanty-Mansijsk, Soviet Union",Yakovlev Yak-40,5.0,5.0
130,Aeroflot,AFL,Russia,Y,1986-06-22,"Penza,  Russia",Tupolev TU-134A,59.0,1.0
130,Aeroflot,AFL,Russia,Y,1986-07-02,"Near Syktyvar, Russia",Tupolev TU-134A,94.0,54.0
130,Aeroflot,AFL,Russia,Y,1986-10-14,"Ust-Maya, USSR",LET 410MT Turbojet,14.0,14.0
130,Aeroflot,AFL,Russia,Y,1986-10-20,"Kuybyshev, Russia",Tupolev TU-134A,92.0,70.0
130,Aeroflot,AFL,Russia,Y,1986-12-12,"Berlin, East Germany",Tupolev TU-134A,82.0,70.0
130,Aeroflot,AFL,Russia,Y,1987-03-06,"Near Almaty, Kazakhstan",Antonov An-26,9.0,9.0
130,Aeroflot,AFL,Russia,Y,1988-10-04,"Near Batagay, Russia",Antonov 12BP,6.0,6.0
130,Aeroflot,AFL,Russia,Y,1987-06-19,"Berdiansk, USSR",Yakovlev YAK-40,29.0,8.0
130,Aeroflot,AFL,Russia,Y,1987-09-13,"Kunduz, Afghanistan",Antonov AN-26,15.0,15.0
130,Aeroflot,AFL,Russia,Y,1988-01-18,"Krosnovodsk, USSR",Tupolev TU 154B-2,143.0,11.0
130,Aeroflot,AFL,Russia,Y,1988-01-24,"Near Nizhnevartovsk, Russia",Yakovlev YAK-40,31.0,27.0
130,Aeroflot,AFL,Russia,Y,1988-02-27,"Surgut, Russia",Tupolev TU-134A,51.0,20.0
130,Aeroflot,AFL,Russia,Y,1988-04-19,"Bagdarin, USSR",Let 410UVP Turolet,17.0,17.0
130,Aeroflot,AFL,Russia,Y,1988-08-26,"Irkutsk, Russia",Let 410MU,4.0,4.0
130,Aeroflot,AFL,Russia,Y,1988-12-07,"Kodinsk, Russia",Let 410UVP,14.0,6.0
130,Aeroflot,AFL,Russia,Y,1989-07-19,"Talourow Island, USSR",Antonov AN-26,10.0,10.0
130,Aeroflot,AFL,Russia,Y,1989-10-20,"Leninakan, Russia",Ilyushin IL-76TD,25.0,25.0
130,Aeroflot,AFL,Russia,Y,1989-11-21,"Near Tyumem, Russia",Antonov AN-24,42.0,34.0
130,Aeroflot,AFL,Russia,Y,1990-01-13,"Near Pervouralsk, Russia",Tupolev TU-134A,71.0,27.0
130,Aeroflot,AFL,Russia,Y,1990-03-27,"Kabul, Afghanistan",Ilyushin IL-76MD,11.0,11.0
130,Aeroflot,AFL,Russia,Y,1990-08-01,"Stepanakert, Azerbaijan, USSR",Yakovlev YAK-40,47.0,47.0
130,Aeroflot,AFL,Russia,Y,1990-09-14,"Koltsovo, Russia",Yakovlev YAK-42,129.0,4.0
130,Aeroflot,AFL,Russia,Y,1990-11-19,"Near Ashkhabad, Turkmenistan, USSR",Mil Mi-8T,15.0,15.0
130,Aeroflot,AFL,Russia,Y,1991-05-23,"Leningrad, USSR",Tupolev TU-154B-1,181.0,13.0
130,Aeroflot,AFL,Russia,Y,1991-06-26,"Gulf of Finland, Russia",Antonov AN-24,10.0,10.0
130,Aeroflot,AFL,Russia,Y,1991-09-16,"Petropavlosk, USSR",Antonov AN-72,13.0,13.0
130,Aeroflot,AFL,Russia,Y,1991-09-23,"Khatanga, Russia",Antonov 12BP,16.0,1.0
130,Aeroflot,AFL,Russia,Y,1991-09-26,"Off St. Petersburg, USSR",Antonov AN-26,10.0,10.0
130,Aeroflot,AFL,Russia,Y,1991-11-07,"Makhackala, Russia",Yakovlev YAK-40,51.0,51.0
130,Aeroflot,AFL,Russia,Y,1991-11-16,"Anderma, Russia",Antonov AN-12V,20.0,20.0
130,Aeroflot,AFL,Russia,Y,1992-03-22,"Near Yakutia, Russia",Antonov AN-30,10.0,10.0
130,Aeroflot,AFL,Russia,Y,1992-08-27,"Near Ivanovo, Russia",Tupolev TU-134A,84.0,84.0
130,Aeroflot,AFL,Russia,Y,1992-10-29,"Chita, Russia",Antonov AN-8,14.0,13.0
130,Aeroflot,AFL,Russia,Y,1995-03-16,"Ossora, Russia",Antonov 26B,10.0,9.0
130,Aeroflot,AFL,Russia,Y,1995-06-16,"Herputchi, Russia",Antonov AN-2,14.0,13.0
130,Aeroflot,AFL,Russia,Y,1996-10-08,"San Francesco al Campo, Italy",Antonov An-124,23.0,2.0
130,Aeroflot,AFL,Russia,Y,2008-09-14,"Perm, Russia",Boeing B-737-505,88.0,88.0
137,Air France,AFR,France,Y,1976-06-27,"Entebbe, Uganda",Airbus A300,258.0,7.0
137,Air France,AFR,France,Y,1976-08-28,"Ho Chi Minh City, Vietnam",Sud Aviation SE 210 Caravelle III,20.0,1.0
137,Air France,AFR,France,Y,1988-06-26,"Habsheim, France",Airbus A320-111,136.0,3.0
137,Air France,AFR,France,Y,1994-12-26,"Algiers Airport, Algeria",Airbus A300B2-1C,239.0,3.0
137,Air France,AFR,France,Y,1998-04-20,"Near Bogota, Colombia",Boeing B-727-230,53.0,53.0
137,Air France,AFR,France,Y,2000-07-25,"Gonesse, France",Aerospatiale BAe Concorde 101,109.0,109.0
137,Air France,AFR,France,Y,2005-08-02,"Toronto, Canada",Airbus A-340,309.0,0.0
137,Air France,AFR,France,Y,2009-06-01,"AtlantiOcean, 570 miles northeast of Natal, Brazil",Airbus A330-203,228.0,228.0
142,Air Gabon,AGN,Gabon,N,1979-02-26,"Near Moanda, Gabon",Douglas DC-6B,3.0,3.0
